,Restaurant Name,Cuisines,City,Locality Verbose,Country,Longitude,Latitude,Average Cost for two ($USD),Aggregate rating,Votes,Location
4079,Mogambo Khush Hua,Chinese,New Delhi,"Netaji Subhash Place, New Delhi",India,77.15023070000002,28.6939598,5.25,3.8,121.0,"NetajiSubhashPlace,NewDelhi,India"
4080,Niti Shake & Ice Cream Hub,"Desserts,Beverages",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1499094,28.6936265,2.63,3.8,23.0,"NetajiSubhashPlace,NewDelhi,India"
4081,Pacific Asia,"NorthIndian,Chinese",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1489657,28.6925061,15.76,3.7,151.0,"NetajiSubhashPlace,NewDelhi,India"
4082,Papa Veg Chinese Food,Chinese,New Delhi,"Netaji Subhash Place, New Delhi",India,77.147338,28.694444,5.91,3.8,29.0,"NetajiSubhashPlace,NewDelhi,India"
4083,Pasta Hut,FastFood,New Delhi,"Netaji Subhash Place, New Delhi",India,77.1499993,28.6937247,5.25,3.5,82.0,"NetajiSubhashPlace,NewDelhi,India"
4084,Ram G Snacks & Food Corner,"NorthIndian,Chinese,StreetFood",New Delhi,"Netaji Subhash Place, New Delhi",India,77.15233609999999,28.6916209,1.97,3.5,34.0,"NetajiSubhashPlace,NewDelhi,India"
4085,Sandwich King,"FastFood,Beverages",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1497494,28.693750800000004,6.57,3.8,99.0,"NetajiSubhashPlace,NewDelhi,India"
4086,Shake Eat Up,"FastFood,Beverages",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1512576,28.6930397,5.25,3.9,155.0,"NetajiSubhashPlace,NewDelhi,India"
4087,Starbucks,Cafe,New Delhi,"Netaji Subhash Place, New Delhi",India,77.1519766,28.6931087,9.19,3.7,294.0,"NetajiSubhashPlace,NewDelhi,India"
4088,The Chai Story,Cafe,New Delhi,"Netaji Subhash Place, New Delhi",India,77.1518426,28.6932029,3.94,3.6,22.0,"NetajiSubhashPlace,NewDelhi,India"
4089,Themis Barbecue House,NorthIndian,New Delhi,"Netaji Subhash Place, New Delhi",India,77.1493702,28.6936643,18.39,3.8,457.0,"NetajiSubhashPlace,NewDelhi,India"
4090,Utsav,Bakery,New Delhi,"Netaji Subhash Place, New Delhi",India,77.1493702,28.6939329,3.28,3.5,13.0,"NetajiSubhashPlace,NewDelhi,India"
4091,Barbeque Nation,"NorthIndian,Chinese",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1516171,28.6923578,21.01,4.1,937.0,"NetajiSubhashPlace,NewDelhi,India"
4092,Bistro 57,"FastFood,Beverages",New Delhi,"Netaji Subhash Place, New Delhi",India,77.18997167293324,28.61648441793129,6.57,4.0,20.0,"NetajiSubhashPlace,NewDelhi,India"
4093,Calendar Khana Laao,"NorthIndian,Chinese,Continental",New Delhi,"Netaji Subhash Place, New Delhi",India,77.14902590000001,28.692688300000004,13.13,4.2,42.0,"NetajiSubhashPlace,NewDelhi,India"
4094,Chaayos,"Cafe,Tea",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1513743,28.6933618,5.25,4.1,156.0,"NetajiSubhashPlace,NewDelhi,India"
4095,Eleven Course,"NorthIndian,Chinese,Italian,Mexican,Lebanese",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1502689,28.6907955,21.67,4.0,537.0,"NetajiSubhashPlace,NewDelhi,India"
4096,Sinciti,"NorthIndian,Chinese,Italian,Lebanese,Mexican",New Delhi,"Netaji Subhash Place, New Delhi",India,77.1507183,28.6912864,15.76,4.0,277.0,"NetajiSubhashPlace,NewDelhi,India"
4097,Admission Lounge,"NorthIndian,Continental,Chinese,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.26883523,28.56240125,32.83,2.7,24.0,"NewFriendsColony,NewDelhi,India"
4098,Al Zaika,"NorthIndian,Mughlai",New Delhi,"New Friends Colony, New Delhi",India,77.26652149,28.57086609,9.19,2.9,8.0,"NewFriendsColony,NewDelhi,India"
4099,Angels in my Kitchen,"Bakery,Desserts,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.26684134,28.57094736,4.6,3.2,88.0,"NewFriendsColony,NewDelhi,India"
4100,Asian Curry,"Thai,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.18997167293324,28.61648441793129,10.51,3.0,5.0,"NewFriendsColony,NewDelhi,India"
4101,Chaska,"FastFood,NorthIndian",New Delhi,"New Friends Colony, New Delhi",India,77.28829969,28.56238181,6.57,3.3,47.0,"NewFriendsColony,NewDelhi,India"
4102,Chik Chow,"NorthIndian,Mughlai,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.26801079,28.5693697,8.54,3.3,62.0,"NewFriendsColony,NewDelhi,India"
4103,Deep Sweet Corner,"NorthIndian,FastFood,Chinese,Mithai",New Delhi,"New Friends Colony, New Delhi",India,77.27004256,28.56563745,5.25,2.7,16.0,"NewFriendsColony,NewDelhi,India"
4104,Deepika Khaitan's Cakes,"Bakery,Desserts",New Delhi,"New Friends Colony, New Delhi",India,77.26871159999997,28.5613894,9.19,2.9,4.0,"NewFriendsColony,NewDelhi,India"
4105,Dhaba On Wheels,"NorthIndian,Mughlai",New Delhi,"New Friends Colony, New Delhi",India,77.26754777,28.56971362,7.88,2.7,15.0,"NewFriendsColony,NewDelhi,India"
4106,Domino's Pizza,"Pizza,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.2688462,28.561357300000004,9.19,2.8,95.0,"NewFriendsColony,NewDelhi,India"
4107,Evergreen Sweets,"NorthIndian,SouthIndian,Chinese,Mithai",New Delhi,"New Friends Colony, New Delhi",India,77.27258228,28.56088235,4.6,2.8,14.0,"NewFriendsColony,NewDelhi,India"
4108,Gopala,"Mithai,StreetFood",New Delhi,"New Friends Colony, New Delhi",India,77.2682086,28.56929078,3.28,3.0,7.0,"NewFriendsColony,NewDelhi,India"
4109,Green Chick Chop,"RawMeats,NorthIndian,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.26803929,28.5691783,4.6,3.0,12.0,"NewFriendsColony,NewDelhi,India"
4110,Halal Pizza Fun,"Pizza,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.28950668,28.56250019,5.91,3.1,7.0,"NewFriendsColony,NewDelhi,India"
4111,Keventers,Beverages,New Delhi,"New Friends Colony, New Delhi",India,77.2683973,28.5613147,5.25,3.3,13.0,"NewFriendsColony,NewDelhi,India"
4112,Khan Chicken Biryani,NorthIndian,New Delhi,"New Friends Colony, New Delhi",India,77.268271,28.561703,6.57,2.9,9.0,"NewFriendsColony,NewDelhi,India"
4113,McDonald's,"FastFood,Burger",New Delhi,"New Friends Colony, New Delhi",India,77.268936,28.5613658,6.57,3.4,127.0,"NewFriendsColony,NewDelhi,India"
4114,Midnight Bites,"NorthIndian,Chinese,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.29113277,28.56298018,7.22,3.1,10.0,"NewFriendsColony,NewDelhi,India"
4115,Moti Mahal Delux,"NorthIndian,Mughlai",New Delhi,"New Friends Colony, New Delhi",India,77.2681563,28.56921452,10.51,2.9,44.0,"NewFriendsColony,NewDelhi,India"
4116,MT Everest Food Corner,"NorthIndian,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.27250919,28.55941173,9.19,2.9,28.0,"NewFriendsColony,NewDelhi,India"
4117,Muradabad Ki Mashoor Sama Chicken Biryani,"Biryani,NorthIndian",New Delhi,"New Friends Colony, New Delhi",India,77.27289509,28.5603414,4.6,2.9,5.0,"NewFriendsColony,NewDelhi,India"
4118,New Laziz,"NorthIndian,Mughlai",New Delhi,"New Friends Colony, New Delhi",India,77.26689197,28.570839000000007,7.22,2.9,6.0,"NewFriendsColony,NewDelhi,India"
4119,Talab South Indian Restaurant,"SouthIndian,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.27209244,28.560874100000003,2.63,2.7,14.0,"NewFriendsColony,NewDelhi,India"
4120,Tipu Sultan Chicken Point,"Biryani,Mughlai",New Delhi,"New Friends Colony, New Delhi",India,77.28855785,28.56489598,3.28,3.2,27.0,"NewFriendsColony,NewDelhi,India"
4121,Yo Wok,"Chinese,Japanese,Thai",New Delhi,"New Friends Colony, New Delhi",India,77.18997167293324,28.61648441793129,9.85,2.8,4.0,"NewFriendsColony,NewDelhi,India"
4122,Zoet Desserts,"Bakery,Desserts",New Delhi,"New Friends Colony, New Delhi",India,77.26416081,28.57473537,7.88,3.0,8.0,"NewFriendsColony,NewDelhi,India"
4123,Zooby's Kitchen,"NorthIndian,Mughlai,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.27184399999999,28.56528,10.51,2.8,21.0,"NewFriendsColony,NewDelhi,India"
4124,Hotel Malabar,"Kerala,Biryani",New Delhi,"New Friends Colony, New Delhi",India,77.27205321,28.55982665,5.25,3.6,129.0,"NewFriendsColony,NewDelhi,India"
4125,Hwealthcafe,"Cafe,HealthyFood,Continental",New Delhi,"New Friends Colony, New Delhi",India,77.268831,28.563202,10.51,3.5,29.0,"NewFriendsColony,NewDelhi,India"
4126,Noorjahan,"NorthIndian,Mughlai,Chinese",New Delhi,"New Friends Colony, New Delhi",India,77.29254572,28.56159495,9.19,3.8,17.0,"NewFriendsColony,NewDelhi,India"
4127,Pizza Hut Delivery,"Italian,Pizza,FastFood",New Delhi,"New Friends Colony, New Delhi",India,77.2688462,28.561357300000004,10.51,3.9,189.0,"NewFriendsColony,NewDelhi,India"
4128,Sushiya Express,"Sushi,Asian",New Delhi,"New Friends Colony, New Delhi",India,77.268211,28.561936,10.51,3.5,30.0,"NewFriendsColony,NewDelhi,India"
4129,Tuptakes,"Bakery,Desserts",New Delhi,"New Friends Colony, New Delhi",India,77.26877900000002,28.565383,4.6,3.6,52.0,"NewFriendsColony,NewDelhi,India"
4130,Lotus Pond,"Chinese,Seafood,Asian",New Delhi,"New Friends Colony, New Delhi",India,77.27047574,28.56164062,23.64,4.2,391.0,"NewFriendsColony,NewDelhi,India"
4131,Cafe Turtle,"Cafe,Italian,Lebanese",New Delhi,"Nizamuddin, New Delhi",India,77.2525938,28.5902907,13.13,3.2,36.0,"Nizamuddin,NewDelhi,India"
4132,Gulfam Kashmiri Wazwan,Mughlai,New Delhi,"Nizamuddin, New Delhi",India,77.24406259999998,28.5910927,3.94,3.4,38.0,"Nizamuddin,NewDelhi,India"
4133,Kit Care Kabab Corner,"NorthIndian,FastFood",New Delhi,"Nizamuddin, New Delhi",India,77.24136850000002,28.5912845,4.6,2.9,10.0,"Nizamuddin,NewDelhi,India"
4134,Liter Basar,Bakery,New Delhi,"Nizamuddin, New Delhi",India,77.24406259999998,28.591272,4.6,3.1,7.0,"Nizamuddin,NewDelhi,India"
4135,N. Iqbal Restaurant,"NorthIndian,Mughlai",New Delhi,"Nizamuddin, New Delhi",India,77.2435238,28.5916689,4.6,3.2,40.0,"Nizamuddin,NewDelhi,India"
4136,Ghalib Kabab Corner,"Mughlai,Biryani",New Delhi,"Nizamuddin, New Delhi",India,77.242491,28.5922428,3.94,3.9,251.0,"Nizamuddin,NewDelhi,India"
4137,Karim's,"Mughlai,NorthIndian",New Delhi,"Nizamuddin, New Delhi",India,77.2436513,28.59126791,10.51,3.7,360.0,"Nizamuddin,NewDelhi,India"
4138,Comesum,"FastFood,NorthIndian,SouthIndian",New Delhi,"Nizamuddin, New Delhi",India,77.25304279999997,28.5896164,4.6,2.2,251.0,"Nizamuddin,NewDelhi,India"
4139,Lunch Express,NorthIndian,New Delhi,"Okhla Phase 1, New Delhi",India,77.28352659999999,28.5256742,3.28,3.3,27.0,"OkhlaPhase1,NewDelhi,India"
4140,Chawla Dhaba,NorthIndian,New Delhi,"Okhla Phase 2, New Delhi",India,77.2800843,28.5357956,6.57,3.0,10.0,"OkhlaPhase2,NewDelhi,India"
4141,Shri Gupta'z,"Mughlai,NorthIndian,Chinese",New Delhi,"Okhla Phase 2, New Delhi",India,77.28060119999998,28.537081800000006,6.57,3.2,18.0,"OkhlaPhase2,NewDelhi,India"
4142,The Golden Leaf,"NorthIndian,FastFood",New Delhi,"Okhla Phase 2, New Delhi",India,77.27819759999998,28.5345304,9.19,3.0,6.0,"OkhlaPhase2,NewDelhi,India"
4143,Red Moon Bakery,"Bakery,Desserts",New Delhi,"Okhla Phase 2, New Delhi",India,77.27591579999998,28.5327507,5.25,3.5,26.0,"OkhlaPhase2,NewDelhi,India"
4144,Berco's,"Chinese,Thai",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1064348,28.642553000000003,14.45,3.1,5.0,"PacificMall,TagoreGarden,NewDelhi,India"
4145,Bikano Chat Cafe,"NorthIndian,StreetFood,SouthIndian,FastFood,Chinese",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10652590000002,28.6421961,6.57,2.6,55.0,"PacificMall,TagoreGarden,NewDelhi,India"
4146,BonJuz,"HealthyFood,Juices",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1065016,28.6426602,2.63,3.1,8.0,"PacificMall,TagoreGarden,NewDelhi,India"
4147,Cafe Coffee Day - The Lounge,Cafe,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1068818,28.6417977,9.85,2.6,29.0,"PacificMall,TagoreGarden,NewDelhi,India"
4148,Chicago Pizza,Pizza,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1064258,28.6426643,10.51,3.2,69.0,"PacificMall,TagoreGarden,NewDelhi,India"
4149,Domino's Pizza,"Pizza,FastFood",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1059714,28.6423028,9.19,3.3,69.0,"PacificMall,TagoreGarden,NewDelhi,India"
4150,Dosa Village,SouthIndian,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.106404,28.6426609,6.57,3.2,36.0,"PacificMall,TagoreGarden,NewDelhi,India"
4151,Dunkin' Donuts,"Burger,Desserts,FastFood",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1064285,28.6424049,7.88,3.4,36.0,"PacificMall,TagoreGarden,NewDelhi,India"
4152,Gelato Italiano,"IceCream,Desserts",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10640140000002,28.642365,2.63,3.3,18.0,"PacificMall,TagoreGarden,NewDelhi,India"
4153,Gelato Vinto,"Desserts,IceCream",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1062108,28.642112,3.28,2.7,17.0,"PacificMall,TagoreGarden,NewDelhi,India"
4154,Keventers,Beverages,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1065917,28.642704,5.25,3.2,19.0,"PacificMall,TagoreGarden,NewDelhi,India"
4155,KFC,"American,FastFood",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1062245,28.6422203,6.57,2.6,47.0,"PacificMall,TagoreGarden,NewDelhi,India"
4156,Kings Kulfi,"Desserts,IceCream",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1059749,28.642505600000003,1.97,3.3,18.0,"PacificMall,TagoreGarden,NewDelhi,India"
4157,Mr. Sub,FastFood,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1062179,28.6425574,5.25,2.8,6.0,"PacificMall,TagoreGarden,NewDelhi,India"
4158,Shanghai Moon,Chinese,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.106489,28.6421265,10.51,2.6,71.0,"PacificMall,TagoreGarden,NewDelhi,India"
4159,The Blue Tandoor,"NorthIndian,Mughlai",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1063059,28.6426228,9.19,2.6,46.0,"PacificMall,TagoreGarden,NewDelhi,India"
4160,Costa Coffee,Cafe,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10656390000003,28.6424982,7.88,3.6,53.0,"PacificMall,TagoreGarden,NewDelhi,India"
4161,Giani's,"IceCream,Desserts",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1063609,28.642780600000005,5.25,3.9,51.0,"PacificMall,TagoreGarden,NewDelhi,India"
4162,Hinglish - Cafe Beach Bar,"Continental,NorthIndian,Italian",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10684570000002,28.6424495,21.01,3.7,792.0,"PacificMall,TagoreGarden,NewDelhi,India"
4163,Spaghetti Kitchen,Italian,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10633929999999,28.6419495,26.26,3.8,601.0,"PacificMall,TagoreGarden,NewDelhi,India"
4164,Subway,"American,FastFood,Salad,HealthyFood",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1069047,28.642457500000006,6.57,3.5,65.0,"PacificMall,TagoreGarden,NewDelhi,India"
4165,Swiss Softy,"IceCream,Beverages",New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.10604709999998,28.6421787,3.28,3.9,31.0,"PacificMall,TagoreGarden,NewDelhi,India"
4166,The Bubble Tea,Beverages,New Delhi,"Pacific Mall, Tagore Garden, New Delhi",India,77.1064068,28.6424882,3.28,3.5,35.0,"PacificMall,TagoreGarden,NewDelhi,India"
4167,Al-Sameer,"NorthIndian,Mughlai",New Delhi,"Paharganj, New Delhi",India,77.21546111,28.64599167,5.25,2.9,5.0,"Paharganj,NewDelhi,India"
4168,Allure,"NorthIndian,Chinese,FingerFood",New Delhi,"Paharganj, New Delhi",India,77.21439444,28.64486111,7.88,2.8,6.0,"Paharganj,NewDelhi,India"
4169,BarShala,FingerFood,New Delhi,"Paharganj, New Delhi",India,77.224386,28.641786,7.88,3.1,14.0,"Paharganj,NewDelhi,India"
4170,Bikaner House,"NorthIndian,StreetFood,FastFood,Chinese,SouthIndian,Mithai",New Delhi,"Paharganj, New Delhi",India,77.2110097,28.6407217,6.57,3.0,4.0,"Paharganj,NewDelhi,India"
4171,Cafe Coffee Day,Cafe,New Delhi,"Paharganj, New Delhi",India,77.22227074,28.6429341,5.91,2.7,16.0,"Paharganj,NewDelhi,India"
4172,Cafe CoffeeCo,Cafe,New Delhi,"Paharganj, New Delhi",India,77.2113691,28.6406664,4.6,3.4,21.0,"Paharganj,NewDelhi,India"
4173,Cafe Festa,"Cafe,NorthIndian,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21029109999998,28.6409218,7.88,3.2,38.0,"Paharganj,NewDelhi,India"
4174,Cheers Lounge Bar,"NorthIndian,Chinese",New Delhi,"Paharganj, New Delhi",India,77.2104708,28.6402223,14.45,2.8,8.0,"Paharganj,NewDelhi,India"
4175,Chowmein Hut,Chinese,New Delhi,"Paharganj, New Delhi",India,77.21226389,28.64379167,2.63,2.9,4.0,"Paharganj,NewDelhi,India"
4176,Club India Cafe & Restaurant,"NorthIndian,FastFood,Chinese,Japanese,Asian,Italian",New Delhi,"Paharganj, New Delhi",India,77.21339095,28.64084258,11.82,2.9,32.0,"Paharganj,NewDelhi,India"
4177,Domino's Pizza,"Pizza,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21074697,28.64558376,9.19,3.1,29.0,"Paharganj,NewDelhi,India"
4178,Everest Bakery Cafe,"Cafe,FastFood,Asian,Italian",New Delhi,"Paharganj, New Delhi",India,77.21537778,28.64251389,9.19,2.8,19.0,"Paharganj,NewDelhi,India"
4179,Everest Kitchen,"NorthIndian,Chinese,Tibetan,Italian,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21334167,28.64106944,7.22,3.2,18.0,"Paharganj,NewDelhi,India"
4180,Exotic Rooftop Restaurant,"Chinese,Thai,Seafood,NorthIndian,Italian",New Delhi,"Paharganj, New Delhi",India,77.21350629,28.64102619,7.88,3.0,5.0,"Paharganj,NewDelhi,India"
4181,Flavours,"NorthIndian,Chinese,SouthIndian",New Delhi,"Paharganj, New Delhi",India,77.21406352,28.64601747,6.57,2.9,11.0,"Paharganj,NewDelhi,India"
4182,Gagan Assam Bengal Restaurant,"NorthIndian,Bengali",New Delhi,"Paharganj, New Delhi",India,77.21419964,28.64588388,3.94,2.9,7.0,"Paharganj,NewDelhi,India"
4183,Gold Resto Bar,"NorthIndian,Chinese",New Delhi,"Paharganj, New Delhi",India,77.21711855,28.641722100000006,11.16,2.9,8.0,"Paharganj,NewDelhi,India"
4184,Grand Madras Cafe,SouthIndian,New Delhi,"Paharganj, New Delhi",India,77.21133538,28.64665684,3.28,2.9,4.0,"Paharganj,NewDelhi,India"
4185,Green Chilli,"NorthIndian,Chinese,Continental",New Delhi,"Paharganj, New Delhi",India,77.21048,28.641880100000005,10.51,2.8,17.0,"Paharganj,NewDelhi,India"
4186,Gurdev Punjabi Restaurant,NorthIndian,New Delhi,"Paharganj, New Delhi",India,77.21650167,28.64538,2.63,3.0,8.0,"Paharganj,NewDelhi,India"
4187,Haji Irshad Biryani Centre,Biryani,New Delhi,"Paharganj, New Delhi",India,77.20943915,28.62486609,2.63,3.0,6.0,"Paharganj,NewDelhi,India"
4188,Hungerzz Grill,FastFood,New Delhi,"Paharganj, New Delhi",India,77.18997167293324,28.61648441793129,3.28,3.0,4.0,"Paharganj,NewDelhi,India"
4189,Janta Sweets,"StreetFood,Mithai",New Delhi,"Paharganj, New Delhi",India,77.21159454,28.64754161,2.63,3.0,9.0,"Paharganj,NewDelhi,India"
4190,Khosla Cafe,"NorthIndian,Chinese,FastFood",New Delhi,"Paharganj, New Delhi",India,77.2112792,28.6407474,5.25,3.2,18.0,"Paharganj,NewDelhi,India"
4191,King Bar & Restaurant,"NorthIndian,Chinese,Continental",New Delhi,"Paharganj, New Delhi",India,77.21226476,28.64533983,11.82,3.0,10.0,"Paharganj,NewDelhi,India"
4192,Le Fairway Restaurant & Bar,"NorthIndian,Continental",New Delhi,"Paharganj, New Delhi",India,77.21077781,28.64423731,13.13,3.1,17.0,"Paharganj,NewDelhi,India"
4193,Madan Cafe & Restaurant,"NorthIndian,Chinese,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21124167,28.640825,3.94,3.1,28.0,"Paharganj,NewDelhi,India"
4194,Malhotra Restaurant,"NorthIndian,Chinese,Continental,Italian",New Delhi,"Paharganj, New Delhi",India,77.2103809,28.64102,10.51,2.9,32.0,"Paharganj,NewDelhi,India"
4195,Metropolis Bar,"Chinese,Continental,NorthIndian",New Delhi,"Paharganj, New Delhi",India,77.21045556,28.64062222,9.19,3.0,22.0,"Paharganj,NewDelhi,India"
4196,Mikky Restaurant,NorthIndian,New Delhi,"Paharganj, New Delhi",India,77.21796833,28.64574667,10.51,2.8,18.0,"Paharganj,NewDelhi,India"
4197,Mourya Sweets Chat Bhandar,"FastFood,Chinese,Mithai,StreetFood",New Delhi,"Paharganj, New Delhi",India,77.20978611,28.64710556,2.63,2.9,4.0,"Paharganj,NewDelhi,India"
4198,My Bar & Restaurant,"NorthIndian,Chinese,Italian,Continental",New Delhi,"Paharganj, New Delhi",India,77.2107852,28.640745000000006,9.19,3.2,679.0,"Paharganj,NewDelhi,India"
4199,My Love Restaurant & Bar,"NorthIndian,Mughlai,Chinese",New Delhi,"Paharganj, New Delhi",India,77.20948259999999,28.638784,13.13,2.7,19.0,"Paharganj,NewDelhi,India"
4200,Organic German Bakeshop - Brown Bread Bakery,"FastFood,Continental,Italian,Bakery",New Delhi,"Paharganj, New Delhi",India,77.21226740000002,28.6408418,7.88,3.2,22.0,"Paharganj,NewDelhi,India"
4201,Paankhuri Restaurant,NorthIndian,New Delhi,"Paharganj, New Delhi",India,77.21423384,28.64522214,6.57,3.0,5.0,"Paharganj,NewDelhi,India"
4202,Pardeep Corner,NorthIndian,New Delhi,"Paharganj, New Delhi",India,77.21111389,28.64571111,3.94,3.3,25.0,"Paharganj,NewDelhi,India"
4203,Pehalwan Da Hotel,Mughlai,New Delhi,"Paharganj, New Delhi",India,77.21426713,28.64784229,4.6,3.1,6.0,"Paharganj,NewDelhi,India"
4204,Pizza Hut Delivery,"Italian,Pizza,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21523765,28.64436148,10.51,2.8,26.0,"Paharganj,NewDelhi,India"
4205,Re Cafe,"Continental,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21764829,28.64569263,17.07,3.1,14.0,"Paharganj,NewDelhi,India"
4206,Rumi Amritsari Naan,"NorthIndian,Chinese",New Delhi,"Paharganj, New Delhi",India,77.2104258,28.6421442,2.63,3.2,12.0,"Paharganj,NewDelhi,India"
4207,Sagar Bar-Be Que,"NorthIndian,Mughlai",New Delhi,"Paharganj, New Delhi",India,77.21072584,28.64012372,6.57,2.7,37.0,"Paharganj,NewDelhi,India"
4208,Satyam Rooftop Restaurant,"NorthIndian,Chinese,FastFood",New Delhi,"Paharganj, New Delhi",India,77.21341833,28.64063,7.88,2.9,9.0,"Paharganj,NewDelhi,India"
4209,Sethi Restaurant,"NorthIndian,Mughlai",New Delhi,"Paharganj, New Delhi",India,77.21133667,28.64541167,10.51,2.8,8.0,"Paharganj,NewDelhi,India"
4210,Shri Bankey Bihari Samosa Wala,StreetFood,New Delhi,"Paharganj, New Delhi",India,77.18997167293324,28.61648441793129,1.31,3.1,5.0,"Paharganj,NewDelhi,India"
4211,Sonu South Indian Restaurant,"SouthIndian,NorthIndian",New Delhi,"Paharganj, New Delhi",India,77.21123043,28.64613634,3.94,2.9,8.0,"Paharganj,NewDelhi,India"
4212,Southern Welcome Restaurant,"SouthIndian,NorthIndian",New Delhi,"Paharganj, New Delhi",India,77.21554611,28.64581886,3.28,2.7,7.0,"Paharganj,NewDelhi,India"
4213,Swagat Dhaba,NorthIndian,New Delhi,"Paharganj, New Delhi",India,77.2106504,28.6406874,2.63,2.7,12.0,"Paharganj,NewDelhi,India"
