,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two ($USD),Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Total Cuisines Variety
82,17284211,Pearly's Famous Country Cookng,216,Albany,"814 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1759,31.5882,American,26.705882352941178,Dollar($),No,No,No,No,1,3.4,Orange,Average,36.0,United States,1
83,17284094,Chick-fil-A,216,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2193,31.616,Fast Food,10.0,Dollar($),No,No,No,No,1,3.5,Yellow,Good,67.0,United States,1
84,17284409,Guang Zhou Chinese Restaurant,216,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2091458,31.615518599999998,"Asian, Chinese, Vegetarian",10.0,Dollar($),No,No,No,No,1,3.9,Yellow,Good,141.0,United States,3
85,17284139,Harvest Moon,216,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205718,31.604905,"Pizza, Bar Food, Sandwich",25.0,Dollar($),No,No,No,No,2,3.7,Yellow,Good,147.0,United States,3
86,17284403,Henry Campbell's Steakhouse,216,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.22327800000001,31.612121000000002,"Steak, Tapas, Bar Food",70.0,Dollar($),No,No,No,No,4,3.5,Yellow,Good,51.0,United States,3
87,17284145,Hong Kong Cafe,216,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25.0,Dollar($),No,No,No,No,2,3.6,Yellow,Good,88.0,United States,3
88,17284150,House of China Restaurant II,216,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,"Albany, Albany",-84.212,31.6104,Chinese,10.0,Dollar($),No,No,No,No,1,3.8,Yellow,Good,153.0,United States,1
89,17284158,Jimmie's Hot Dogs,216,Albany,"204 S Jackson St, Albany, GA 31701",Albany,"Albany, Albany",-84.1534,31.5751,American,10.0,Dollar($),No,No,No,No,1,3.9,Yellow,Good,160.0,United States,1
90,17284175,Locos Grill & Pub,216,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2228,31.6077,"American, Burger, Sandwich",25.0,Dollar($),No,No,No,No,2,3.5,Yellow,Good,57.0,United States,3
91,17284179,Longhorn Steakhouse,216,Albany,"2733 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2229,31.6185,"American, Steak",25.0,Dollar($),No,No,No,No,2,3.5,Yellow,Good,58.0,United States,2
92,17284197,Mikata Japanese Steakhouse,216,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2164,31.6137,"Japanese, Steak, Sushi",40.0,Dollar($),No,No,No,No,3,3.6,Yellow,Good,115.0,United States,3
93,17284241,Shogun Japanese Steak House,216,Albany,"629 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2233,31.6118,"Japanese, Steak, Sushi",40.0,Dollar($),No,No,No,No,3,3.5,Yellow,Good,51.0,United States,3
94,17284390,The Catch Seafood Room & Oyster Bar,216,Albany,"2332 Whispering Pines Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205025,31.605882,"Seafood, Tapas, Bar Food",40.0,Dollar($),No,No,No,No,3,3.8,Yellow,Good,250.0,United States,3
95,17284279,Villa Gargano,216,Albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1757,31.5985,"Italian, Pizza",10.0,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117.0,United States,2
96,17284364,3 Squares Diner,216,Albany,"202 W Franklin St, Sylvester, GA 31791",Sylvester,"Sylvester, Albany",-83.8389,31.5308,"American, Breakfast, Diner",10.0,Dollar($),No,No,No,No,1,3.4,Orange,Average,20.0,United States,3
97,17293281,Last Resort Grill,216,Athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.378273,33.957999,"American, Southern, Southwestern",40.0,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1821.0,United States,3
98,17293301,Mama's Boy Restaurant,216,Athens,"197 Oak St, GA 30601",Athens,"Athens, Athens",-83.3654,33.9535,Southern,10.0,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,849.0,United States,1
99,17293409,Sr. Sol 1,216,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,"Athens, Athens",-83.4293,33.9652,Mexican,10.0,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,917.0,United States,1
100,17293163,Choo Choo Eastside,216,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,"Athens, Athens",-83.3389,33.9259,"Japanese, Korean",10.0,Dollar($),No,No,No,No,1,3.9,Yellow,Good,439.0,United States,2
101,17293228,The Grill,216,Athens,"171 College Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.375523,33.958197999999996,"Breakfast, Burger, Sandwich",10.0,Dollar($),No,No,No,No,1,3.7,Yellow,Good,289.0,United States,3
102,17293880,Big City Bread Cafe,216,Athens,"393 N Finley St, Athens, GA 30601",Athens,"Athens, Athens",-83.384004,33.959392,"Breakfast, Sandwich",10.0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,558.0,United States,2
103,17293169,Clocked,216,Athens,"259 W Washington St, Athens, GA 30601",Athens,"Athens, Athens",-83.3797,33.9584,"American, Burger, Sandwich",10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,613.0,United States,3
104,17293186,DePalma's Italian Cafe - Downtown,216,Athens,"401 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.37359599999999,33.958112,"American, Italian, Pizza",25.0,Dollar($),No,No,No,No,2,4.0,Green,Very Good,353.0,United States,3
105,17293180,DePalma's Italian Cafe - East Side,216,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,"Athens, Athens",-83.33995,33.924275,"American, Italian, Pizza",25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,387.0,United States,3
106,17293205,Five & Ten,216,Athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,"Athens, Athens",-83.3872482,33.941554499999995,American,40.0,Dollar($),No,No,No,No,3,4.3,Green,Very Good,755.0,United States,1
107,17293229,Grit,216,Athens,"199 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.381625,33.960112,"International, Southern, Vegetarian",10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,800.0,United States,3
108,17293897,Ike & Jane,216,Athens,"1307 Prince Ave, Athens, GA 30606",Athens,"Athens, Athens",-83.400887,33.963296,Sandwich,10.0,Dollar($),No,No,No,No,1,4.1,Green,Very Good,350.0,United States,1
109,17293273,La Dolce Vita Ristorante,216,Athens,"323 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.4075,33.9584,Italian,40.0,Dollar($),No,No,No,No,3,4.1,Green,Very Good,464.0,United States,1
110,17293870,Shokitini,216,Athens,"251 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.379251,33.957503,"Asian, Japanese, Sushi",25.0,Dollar($),No,No,No,No,2,4.2,Green,Very Good,550.0,United States,3
111,17293877,Taqueria Del Sol,216,Athens,"334 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.383605,33.960571,"Mexican, Spanish",10.0,Dollar($),No,No,No,No,1,4.1,Green,Very Good,543.0,United States,2
112,17293890,The National,216,Athens,"232 W. Hancock Ave., Athens, GA 30601",Athens,"Athens, Athens",-83.37966999999999,33.959468,"International, Southern",40.0,Dollar($),No,No,No,No,3,4.1,Green,Very Good,465.0,United States,2
113,17293915,The Royal Peasant,216,Athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,"Athens, Athens",-83.38728,33.937502,Bar Food,10.0,Dollar($),No,No,No,No,1,4.4,Green,Very Good,546.0,United States,1
114,17293422,Transmetropolitan,216,Athens,"145 E Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3764,33.9584,"Italian, Pizza, Sandwich",10.0,Dollar($),No,No,No,No,1,4.4,Green,Very Good,1098.0,United States,3
115,17293873,Trappeze Pub,216,Athens,"269 N Hull St, Athens, GA 30601",Athens,"Athens, Athens",-83.378881,33.958363,"Burger, Bar Food",25.0,Dollar($),No,No,No,No,2,4.2,Green,Very Good,579.0,United States,2
116,17294014,Viva! Argentine Cuisine,216,Athens,"247 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.38282240000001,33.9600227,"Desserts, Latin American, Argentine",10.0,Dollar($),No,No,No,No,1,4.1,Green,Very Good,374.0,United States,3
117,17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0865,33.4721,"Chinese, Steak",40.0,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,717.0,United States,2
118,17294607,Rae's Coastal Cafe,216,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0698,33.4791,"American, Caribbean, Seafood",40.0,Dollar($),No,No,No,No,3,4.9,Dark Green,Excellent,548.0,United States,3
119,17294279,The Bee's Knees,216,Augusta,"211 10th Street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.97,33.4765,"International, Tapas, Vegetarian",25.0,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,631.0,United States,3
120,17294300,Boll Weevil Cafe,216,Augusta,"10 9th St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9684,33.474000000000004,"Desserts, Sandwich, Southern",10.0,Dollar($),No,No,No,No,1,3.9,Yellow,Good,372.0,United States,3
121,17295215,Farmhaus Burger,216,Augusta,"1204 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.97300600000001,33.477444,"American, Burger",25.0,Dollar($),No,No,No,No,2,3.9,Yellow,Good,201.0,United States,2
122,17295028,Manuel's Bread Cafe,216,Augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,"Augusta, Augusta",-81.965571,33.481778999999996,"Breakfast, French",40.0,Dollar($),No,No,No,No,3,3.8,Yellow,Good,332.0,United States,2
123,17294642,Sconyers Bar B Que,216,Augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,"Augusta, Augusta",-82.0327,33.4086,BBQ,25.0,Dollar($),No,No,No,No,2,3.5,Yellow,Good,304.0,United States,1
124,17295109,Frog Hollow Tavern,216,Augusta,"1282 broad street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.974944,33.478231,American,40.0,Dollar($),No,No,No,No,3,4.3,Green,Very Good,368.0,United States,1
125,17294441,Giuseppe's Pizza & Italian Specialities,216,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.096,33.4827,"Desserts, Italian, Pizza",25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,430.0,United States,3
126,17294552,Mellow Mushroom,216,Augusta,"1167 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9721,33.4778,"Italian, Pizza, Sandwich",25.0,Dollar($),No,No,No,No,2,4.4,Green,Very Good,433.0,United States,3
127,17294565,Nacho Mamas Burritos,216,Augusta,"976 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9694,33.4764,Mexican,10.0,Dollar($),No,No,No,No,1,4.0,Green,Very Good,380.0,United States,1
128,17294623,Rhinehart's Oyster Bar,216,Augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.0505,33.5133,"Bar Food, Sandwich, Seafood",25.0,Dollar($),No,No,No,No,2,4.0,Green,Very Good,456.0,United States,3
129,17294712,Takosushi,216,Augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0301,33.4848,"Mexican, Southwestern, Sushi",40.0,Dollar($),No,No,No,No,3,4.2,Green,Very Good,647.0,United States,3
130,17295033,The Chop House,216,Augusta,"Augusta Mall, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.080788,33.467201,Steak,40.0,Dollar($),No,No,No,No,3,4.0,Green,Very Good,360.0,United States,1
131,17295069,The Taj of India,216,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.0805493,33.5375868,Indian,25.0,Dollar($),No,No,No,No,2,4.0,Green,Very Good,227.0,United States,1
132,17294261,Augsburg Haus,216,Augusta,"4460 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.143793,33.544342,German,25.0,Dollar($),No,No,No,No,2,3.9,Yellow,Good,290.0,United States,1
133,17295115,Pho Bac,216,Augusta,"4300 Towne Centre, Evans, GA 30809",Evans,"Evans, Augusta",-82.126161,33.532249,Vietnamese,10.0,Dollar($),No,No,No,No,1,4.1,Green,Very Good,270.0,United States,1
134,17294836,Rhinehart's Oyster Bar,216,Augusta,"303 North Bel Air Rd, Evans, GA 30809",Evans,"Evans, Augusta",-82.141284,33.521291,"Burger, Seafood",25.0,Dollar($),No,No,No,No,2,4.0,Green,Very Good,326.0,United States,2
135,17294850,Thai Kitchen,216,Augusta,"4357 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.1328,33.5406,Thai,35.0,Dollar($),No,No,No,No,3,4.3,Green,Very Good,317.0,United States,1
136,17294883,El Kiosco Mexican Restaurant,216,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",-82.1997,33.4574,Mexican,10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,300.0,United States,1
137,17303465,Bardenay,216,Boise,"610 W Grove St, Boise, ID 83702",Boise,"Boise, Boise",-116.2019,43.6138,"American, Bar Food",25.0,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,879.0,United States,2
138,17303642,Flatbread Neapolitan Pizzeria,216,Boise,"800 W Main Suite 230, Boise, ID 83702",Boise,"Boise, Boise",-116.20346599999999,43.616068,"Italian, Pizza",25.0,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,615.0,United States,2
139,17303670,Goldy's Breakfast Bistro,216,Boise,"108 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.2023,43.6149,"Breakfast, Sandwich",25.0,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,879.0,United States,2
140,17303545,Chandlers Steakhouse,216,Boise,"981 W Grove St, Boise, ID 83702",Boise,"Boise, Boise",-116.2064,43.6157,"American, Seafood, Steak",70.0,Dollar($),No,No,No,No,4,3.9,Yellow,Good,379.0,United States,3
141,17303655,Bar Gernika Basque Pub & Eatery,216,Boise,"202 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.614,"European, Spanish",10.0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,303.0,United States,2
142,17304691,Barbacoa Restaurant,216,Boise,"276 Bobwhite Ct, Boise, ID 83706",Boise,"Boise, Boise",-116.185034,43.597235,"Latin American, Steak",70.0,Dollar($),No,No,No,No,4,4.1,Green,Very Good,538.0,United States,2
143,17303478,Big Jud's,216,Boise,"1289 Protest Rd, Boise, ID 83706",Boise,"Boise, Boise",-116.2062,43.5945,"American, Burger, Sandwich",10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,334.0,United States,3
144,17303480,Bittercreek Ale House,216,Boise,"246 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2022,43.6167,"American, Bar Food",25.0,Dollar($),No,No,No,No,2,4.3,Green,Very Good,555.0,United States,2
145,17304733,Boise Fry Company,216,Boise,"204 N Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.193409,43.610279,"American, Burger",10.0,Dollar($),No,No,No,No,1,4.4,Green,Very Good,823.0,United States,2
146,17303646,Flying Pie Pizzaria,216,Boise,"6508 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",-116.2625,43.6192,Pizza,25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,550.0,United States,1
147,17304929,Fork,216,Boise,"199 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.202845,43.616295,"American, Burger",25.0,Dollar($),No,No,No,No,2,4.4,Green,Very Good,650.0,United States,2
148,17303684,Guido's Original New York Style Pizza,216,Boise,"235 N 5th St, Boise, ID 83702",Boise,"Boise, Boise",-116.199,43.615,Pizza,10.0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,410.0,United States,1
149,17303772,Los Beto's,216,Boise,"5220 W Fairview Ave, Boise, ID 83706",Boise,"Boise, Boise",-116.2463,43.6191,Mexican,10.0,Dollar($),No,No,No,No,1,4.4,Green,Very Good,660.0,United States,1
150,17305123,Lucianos Italian Restaurant,216,Boise,"11 N Orchard St, Boise, ID 83706",Boise,"Boise, Boise",-116.24516499999999,43.605137899999995,"Italian, Seafood, Vegetarian",25.0,Dollar($),No,No,No,No,2,4.4,Green,Very Good,360.0,United States,3
151,17303787,Mai Thai Restaurant,216,Boise,"750 W Idaho St, Boise, ID 83702",Boise,"Boise, Boise",-116.2021,43.6162,"Sushi, Thai",40.0,Dollar($),No,No,No,No,3,4.0,Green,Very Good,340.0,United States,2
152,17303990,Shige Japanese Cuisine,216,Boise,"100 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.6156,"Japanese, Sushi, Teriyaki",25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,393.0,United States,3
153,17304741,The Egg Factory,216,Boise,"8061 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",-116.28180900000001,43.619274,Breakfast,10.0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,422.0,United States,1
154,17304726,Tucanos,216,Boise,"1388 S Entertainment Ave, Boise, ID 83709",Boise,"Boise, Boise",-116.28061399999999,43.591706,Brazilian,40.0,Dollar($),No,No,No,No,3,4.0,Green,Very Good,435.0,United States,1
155,17304486,Texas Roadhouse,216,Boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,"Meridian, Boise",-116.34730400000001,43.619108000000004,"American, BBQ, Steak",25.0,Dollar($),No,No,No,No,2,4.0,Green,Very Good,369.0,United States,3
156,17304533,Brick 29,216,Boise,"320 11th Avenue S, Nampa, ID 83651",Nampa,"Nampa, Boise",-116.5629,43.5777,American,40.0,Dollar($),No,No,No,No,3,4.4,Green,Very Good,487.0,United States,1
157,17316233,Winifreds,216,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6336,42.0179,"American, Mediterranean, Seafood",40.0,Dollar($),No,No,No,No,3,3.7,Yellow,Good,98.0,United States,3
158,17315883,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,"320 Collins Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6327,42.0281,"Italian, Pizza",40.0,Dollar($),No,No,No,No,3,4.1,Green,Very Good,365.0,United States,2
159,17315995,El Super Burrito,216,Cedar Rapids/Iowa City,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7148,41.9748,Mexican,10.0,Dollar($),No,No,No,No,1,4.1,Green,Very Good,190.0,United States,1
160,17316018,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,"4755 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6224,42.0249,"American, Breakfast, Burger",40.0,Dollar($),No,No,No,No,3,4.1,Green,Very Good,429.0,United States,3
161,17316038,Irish Democrat,216,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,"American, BBQ, Burger",25.0,Dollar($),No,No,No,No,2,4.4,Green,Very Good,430.0,United States,3
162,17316771,Taste of India,216,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6499622,42.021534700000004,Indian,25.0,Dollar($),No,No,No,No,2,4.2,Green,Very Good,186.0,United States,1
163,17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7266,41.9639,"Chinese, Sushi, Thai",10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,220.0,United States,3
164,17316208,Ting's Red Lantern,216,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,Chinese,10.0,Dollar($),No,No,No,No,1,4.2,Green,Very Good,347.0,United States,1
165,17316389,Monica's,216,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.569767,41.670466,"American, Italian, Pizza",25.0,Dollar($),No,No,No,No,2,3.8,Yellow,Good,161.0,United States,3
166,17316278,Exotic India,216,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,Indian,25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,160.0,United States,1
167,17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,41.660982000000004,Burger,10.0,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,820.0,United States,1
168,17316751,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,"214 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531414,41.663849,"American, Breakfast, Burger",10.0,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,488.0,United States,3
169,17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,"330 E Market St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531093,41.663751,"Breakfast, Diner",25.0,Dollar($),No,No,No,No,2,3.6,Yellow,Good,253.0,United States,2
170,17316743,Graze,216,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534302,41.658691,"American, International, Sushi",40.0,Dollar($),No,No,No,No,3,3.8,Yellow,Good,220.0,United States,3
171,17316374,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,"302 E Bloomington St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5314,41.6648,Pizza,25.0,Dollar($),No,No,No,No,2,4.3,Green,Very Good,485.0,United States,1
172,17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,"127 Iowa Ave, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5341,41.661,International,40.0,Dollar($),No,No,No,No,3,4.3,Green,Very Good,428.0,United States,1
173,17316802,BlackStone,216,Cedar Rapids/Iowa City,"503 Westbury Dr Ste 1, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.48216500000001,41.667742,"American, Breakfast",25.0,Dollar($),No,No,No,No,2,4.1,Green,Very Good,294.0,United States,2
174,17316416,Devotay,216,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5318,41.6625,"Mediterranean, Tapas, Vegetarian",40.0,Dollar($),No,No,No,No,3,4.0,Green,Very Good,380.0,United States,3
175,17316449,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,"1940 Lower Muscatine Rd, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5074,41.6428,BBQ,25.0,Dollar($),No,No,No,No,2,4.2,Green,Very Good,259.0,United States,1
176,17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,"690 10th St, Marion, IA 52302",Marion,"Marion, Cedar Rapids/Iowa City",-91.5995,42.0331,"Pizza, Sandwich",25.0,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,433.0,United States,2
177,17558684,Berry Patch Restaurant,216,Clatskanie,"49289 Us-30, Westport, OR 97016",Clatskanie,"Clatskanie, Clatskanie",-123.368151,46.126967,"American, Breakfast, Desserts",10.0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,96.0,United States,3
178,18366580,Sakura Sushi & Grill,216,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Cochrane, Cochrane",-114.472474,51.183934,"Asian, Japanese",25.0,Dollar($),No,No,No,No,2,3.1,Orange,Average,6.0,United States,2
